Timestamp,measurement_ID,sample_ID,pfas_ID,mean_arithmetic,mean_comment,SE,SE_comment,SD,SD_comment,n_total,group_info,LOQ,median,LOD,min,max,min_max_comment,n_comment,LOQ_comment,LOD_comment,mean_geometric,limit_type,n,measurement_comment
28/09/2022 15:41,m_369,sm_047,pfas_013,109,(pg/g ww),NA,NA,104,NA,10,progeny,NA,NA,NA,118,259,NA,N and n reported in TABLE 6,NA,NA,NA,NA,10,"Substance detected in 6 samples out of 10.  But statistics are from n_tot, thus n = N"
28/09/2022 15:41,m_370,sm_047,pfas_024,396,(pg/g ww),NA,NA,NA,"The substance was detected only in 1 sample, thus SD = NA",10,progeny,NA,NA,NA,NA,NA,min and max not available since the substance was detected in only one sample,N and n reported in TABLE 7,NA,NA,NA,NA,10,"Substance detected in 1 samples out of 10.  But statistics are from n_tot, thus n = N"
28/09/2022 15:47,m_371,sm_048,pfas_015,35.35533906,(pg/g ww). Check LOD_comment,NA,NA,NA,NA,11,adult,NA,NA,50,NA,NA,NA,N and n reported in TABLE 1,NA,Measurement below the LOD value. LOD value reported in TABLE 1. Load value used to estimate the mean value.,NA,LOD,11,Measurement below the LOD value
28/09/2022 15:48,m_372,sm_048,pfas_004,191,(pg/g ww),NA,NA,NA,"The substance was detected only in 1 sample, thus SD = NA",11,adult,NA,NA,NA,NA,NA,min and max not available since the substance was detected in only one sample,N and n reported in TABLE 2,NA,NA,NA,NA,11,"Substance detected in 1 samples out of 11.  But statistics are from n_tot, thus n = N"
28/09/2022 15:50,m_373,sm_048,pfas_016,24.74873734,(pg/g ww). Check LOD_comment,NA,NA,NA,NA,11,adult,NA,NA,35,NA,NA,NA,N and n reported in TABLE 3,NA,Measurement below the LOD value. LOD value reported in TABLE 1. Load value used to estimate the mean value.,NA,LOD,11,Measurement below the LOD value
28/09/2022 16:56,m_374,sm_048,pfas_001,91,(pg/g ww),NA,NA,207,NA,11,adult,NA,NA,NA,422,584,NA,N and n reported in TABLE 4,NA,NA,NA,NA,11,"Substance detected in 2 samples out of 11.  But statistics are from n_tot, thus n = N"
29/09/2022 9:39,m_375,sm_048,pfas_005,70.71067812,(pg/g ww). Check LOD_comment,,NA,NA,NA,11,adult,NA,NA,100,NA,NA,NA,N and n reported in TABLE 3,NA,Measurement below the LOD value. LOD value reported in TABLE 1. Load value used to estimate the mean value.,NA,LOD,11,Measurement below the LOD value
29/09/2022 9:40,m_376,sm_048,pfas_002,68,(pg/g ww),NA,NA,NA,"The substance was detected only in 1 sample, thus SD = NA",11,adult,NA,NA,NA,NA,NA,NA,N and n reported in TABLE 4,NA,NA,NA,NA,11,"Substance detected in 1 samples out of 11.  But statistics are from n_tot, thus n = N"
29/09/2022 9:41,m_377,sm_048,pfas_008,85,(pg/g ww),NA,NA,141,NA,11,adult,NA,NA,NA,147,440,NA,N and n reported in TABLE 5,NA,NA,NA,NA,11,"Substance detected in 4 samples out of 11.  But statistics are from n_tot, thus n = N"
29/09/2022 9:43,m_378,sm_048,pfas_009,73,(pg/g ww),NA,NA,108,NA,11,adult,NA,NA,NA,105,353,NA,N and n reported in TABLE 6,NA,NA,NA,NA,11,"Substance detected in 5 samples out of 11.  But statistics are from n_tot, thus n = N"
29/09/2022 9:43,m_379,sm_048,pfas_010,363,(pg/g ww),NA,NA,265,NA,11,adult,NA,NA,NA,32,1090,NA,N and n reported in TABLE 7,NA,NA,NA,NA,11,"Substance detected in 10 samples out of 11.  But statistics are from n_tot, thus n = N"
29/09/2022 9:44,m_380,sm_048,pfas_011,95,(pg/g ww),NA,NA,NA,"The substance was detected only in 1 sample, thus SD = NA",11,adult,NA,NA,NA,NA,NA,NA,N and n reported in TABLE 8,NA,NA,NA,NA,11,"Substance detected in 1 samples out of 11.  But statistics are from n_tot, thus n = N"
29/09/2022 9:51,m_381,sm_048,pfas_012,46,(pg/g ww),NA,NA,84,NA,11,adult,NA,NA,NA,103,226,NA,N and n reported in TABLE 9,NA,NA,NA,NA,11,"Substance detected in 3 samples out of 11.  But statistics are from n_tot, thus n = N"
29/09/2022 9:52,m_382,sm_048,pfas_013,35.35533906,(pg/g ww). Check LOD_comment,NA,NA,NA,NA,11,adult,NA,NA,50,NA,NA,NA,N and n reported in TABLE 5,NA,Measurement below the LOD value. LOD value reported in TABLE 1. Load value used to estimate the mean value.,NA,NA,11,Measurement below the LOD value
29/09/2022 10:01,m_383,sm_048,pfas_024,35.35533906,(pg/g ww). Check LOD_comment,NA,NA,NA,NA,11,adult,NA,NA,50,NA,NA,NA,N and n reported in TABLE 8,NA,Measurement below the LOD value. LOD value reported in TABLE 1. Load value used to estimate the mean value.,NA,LOD,11,Measurement below the LOD value
29/09/2022 11:08,m_384,sm_049,pfas_025,29.9,(ng g-1 ww),NA,NA,13,NA,10,progeny,NA,NA,NA,8.6,49.2,NA,NA,NA,NA,NA,NA,10,NA
29/09/2022 11:10,m_385,sm_050,pfas_025,70,(ng g-1 ww),NA,NA,54,NA,6,adult,NA,NA,NA,17.6,156.9,NA,NA,NA,NA,NA,NA,6,NA
5/10/2022 14:23,m_386,sm_051,pfas_001,5.1,(ng/g ww),NA,NA,5.187535071,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,10,adult,0.5,3.07,NA,0.353553391,16.4,Min = LOQ value / SQRT(2),N and n reported in TABLE 1,NA,NA,NA,NA,10,"Substance detected in 9 samples out of 10.  But statistics are from n_tot, thus n = N"
5/10/2022 14:26,m_387,sm_051,pfas_002,2.28,(ng/g ww),NA,NA,1.272354476,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,10,adult,0.6,2.13,NA,0.424264069,4.36,Min = LOQ value / SQRT(2),N and n reported in TABLE 1,NA,NA,NA,NA,10,"Substance detected in 9 samples out of 10.  But statistics are from n_tot, thus n = N"
5/10/2022 14:37,m_388,sm_051,pfas_009,1.166776695,(ng/g ww). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,0.525801695,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,10,adult,0.5,1.166776695,NA,0.353553391,1.98,Min = LOQ value / SQRT(2),NA,Measurement below the LOQ value. LOQ values reported in TABLE 2. We used the min e max value to estimate the median (check measurement_comment),NA,NA,LOQ,10,We calculated the median by adding the minimum and maximum value and dividing the result by two.
5/10/2022 14:38,m_389,sm_051,pfas_010,2.563883476,(ng/g ww). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,0.51474105,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,10,adult,2.5,2.563883476,NA,1.767766953,3.36,Min = LOQ value / SQRT(2),NA,Measurement below the LOQ value. LOQ values reported in TABLE 2. We used the min e max value to estimate the median (check measurement_comment),NA,NA,LOQ,10,We calculated the median by adding the minimum and maximum value and dividing the result by two.
5/10/2022 14:41,m_390,sm_051,pfas_011,2.193883476,(ng/g ww). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,0.275512014,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,10,adult,2.5,2.193883476,NA,1.767766953,2.62,Min = LOQ value / SQRT(2),NA,Measurement below the LOQ value. LOQ values reported in TABLE 2. We used the min e max value to estimate the median (check measurement_comment),NA,NA,LOQ,10,We calculated the median by adding the minimum and maximum value and dividing the result by two.
5/10/2022 14:44,m_391,sm_052,pfas_001,3.21,(ng/g ww),NA,NA,4.231767676,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,10,adult,NA,2.14,NA,0.31,13.4,NA,N and n reported in TABLE 1,NA,NA,NA,NA,10,NA
5/10/2022 14:45,m_392,sm_052,pfas_002,0.15,(ng/g ww),NA,NA,0.074125221,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,10,adult,0.1,0.13,NA,0.070710678,0.3,Min = LOQ value / SQRT(2),N and n reported in TABLE 1,NA,NA,NA,NA,10,"Substance detected in 9 samples out of 10.  But statistics are from n_tot, thus n = N"
5/10/2022 14:48,m_393,sm_052,pfas_004,0.272,(ng/g ww),NA,NA,0.093751919,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,10,adult,NA,0.275,NA,0.142,0.432,NA,NA,NA,NA,NA,NA,10,NA
5/10/2022 14:50,m_394,sm_052,pfas_008,0.541,(ng/g ww),NA,NA,0.294833623,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,10,adult,NA,0.415,NA,0.248,1.16,NA,NA,NA,NA,NA,NA,10,NA
5/10/2022 14:52,m_395,sm_052,pfas_009,0.398,(ng/g ww),NA,NA,0.400640527,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,10,adult,0.1,0.31,NA,0.070710678,1.31,Min = LOQ value / SQRT(2),NA,NA,NA,NA,NA,10,NA
5/10/2022 14:54,m_396,sm_052,pfas_010,2.75,(ng/g ww),NA,NA,2.736262919,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,10,adult,NA,1.8,NA,0.776,9.24,NA,NA,NA,NA,NA,NA,10,NA
5/10/2022 14:55,m_397,sm_052,pfas_011,1.7,(ng/g ww),NA,NA,2.083232308,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,10,adult,NA,1.22,NA,0.366,6.81,NA,NA,NA,NA,NA,NA,10,NA
5/10/2022 14:58,m_398,sm_053,pfas_001,3.17,(ng/g ww),NA,NA,NA,NA,1,progeny,NA,NA,NA,NA,NA,NA,One pooled sample from 10 Laysan albatross eggs,NA,NA,NA,NA,1,"Check n_comment. 1 pooled sample, no SD."
5/10/2022 15:02,m_399,sm_053,pfas_002,0.353553391,(ng/g dw). Mean = LOQ value / SQRT(2),NA,NA,NA,NA,1,progeny,0.5,NA,NA,NA,NA,NA,One pooled sample from 10 Laysan albatross eggs,Measurement below the LOQ value. LOQ values reported in TABLE 1. We used the min e max value to estimate the median (check measurement_comment),NA,NA,LOQ,1,"Check n_comment. 1 pooled sample, no SD. Mean estimated dividing the LOQ value by the square root of 2."
5/10/2022 15:03,m_400,sm_053,pfas_004,0.707106781,(ng/g dw). Mean = LOQ value / SQRT(2),NA,NA,NA,NA,1,progeny,1,NA,NA,NA,NA,NA,One pooled sample from 10 Laysan albatross eggs,Measurement below the LOQ value. LOQ values reported in TABLE 1. We used the min e max value to estimate the median (check measurement_comment),NA,NA,LOQ,1,"Check n_comment. 1 pooled sample, no SD. Mean estimated dividing the LOQ value by the square root of 2."
5/10/2022 15:05,m_401,sm_053,pfas_008,0.707106781,(ng/g dw). Mean = LOQ value / SQRT(2),NA,NA,NA,NA,1,progeny,1,NA,NA,NA,NA,NA,One pooled sample from 10 Laysan albatross eggs,Measurement below the LOQ value. LOQ values reported in TABLE 1. We used the min e max value to estimate the median (check measurement_comment),NA,NA,LOQ,1,"Check n_comment. 1 pooled sample, no SD. Mean estimated dividing the LOQ value by the square root of 2."
5/10/2022 15:06,m_402,sm_053,pfas_009,0.55,(ng/g ww),NA,NA,NA,NA,1,progeny,NA,NA,NA,NA,NA,NA,One pooled sample from 10 Laysan albatross eggs,NA,NA,NA,NA,1,"Check n_comment. 1 pooled sample, no SD."
5/10/2022 15:07,m_403,sm_053,pfas_010,4.24,(ng/g ww),NA,NA,NA,NA,1,progeny,NA,NA,NA,NA,NA,NA,One pooled sample from 10 Laysan albatross eggs,NA,NA,NA,NA,1,"Check n_comment. 1 pooled sample, no SD."
5/10/2022 15:07,m_404,sm_053,pfas_011,2.3,(ng/g ww),NA,NA,NA,NA,1,progeny,NA,NA,NA,NA,NA,NA,One pooled sample from 10 Laysan albatross eggs,NA,NA,NA,NA,1,"Check n_comment. 1 pooled sample, no SD."
5/10/2022 15:10,m_405,sm_054,pfas_001,0.88,(ng/mL),NA,NA,0.684530589,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,3,adult,0.24,NA,NA,0.169705628,1.36,Min = LOQ value / SQRT(2),NA,NA,NA,NA,LOQ,3,NA
5/10/2022 15:12,m_406,sm_055,pfas_001,2.51,(ng/g ww),NA,NA,0.598097269,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,3,progeny,NA,NA,NA,2.08,3.12,NA,NA,NA,NA,NA,NA,3,NA
6/10/2022 10:46,m_407,sm_056,pfas_004,1.12,(ng/g ww),0.15,NA,0.670820393,Not provided. We calculated the SD from standard error and sample size using the following formula SD = SE x √n.,20,adult,NA,NA,NA,0.29,2.71,NA,NA,NA,NA,NA,NA,20,NA
6/10/2022 10:49,m_408,sm_056,pfas_001,134,(ng/g ww),16.6,NA,74.23745685,Not provided. We calculated the SD from standard error and sample size using the following formula SD = SE x √n.,20,adult,NA,NA,NA,48.1,349,NA,NA,NA,NA,NA,NA,20,NA
6/10/2022 10:52,m_409,sm_056,pfas_009,6.56,(ng/g ww),0.82,NA,3.667151483,Not provided. We calculated the SD from standard error and sample size using the following formula SD = SE x √n.,20,adult,NA,NA,NA,3.07,15.1,NA,NA,NA,NA,NA,NA,20,NA
6/10/2022 10:53,m_410,sm_056,pfas_010,74.4,(ng/g ww),8.06,NA,36.0454158,Not provided. We calculated the SD from standard error and sample size using the following formula SD = SE x √n.,20,adult,NA,NA,NA,32,184,NA,NA,NA,NA,NA,NA,20,NA
6/10/2022 10:54,m_411,sm_056,pfas_011,7.68,(ng/g ww),1.04,NA,4.651021393,Not provided. We calculated the SD from standard error and sample size using the following formula SD = SE x √n.,20,adult,NA,NA,NA,2.9,23.9,NA,NA,NA,NA,NA,NA,20,NA
6/10/2022 10:55,m_412,sm_056,pfas_012,11,(ng/g ww),1.29,NA,5.769055382,Not provided. We calculated the SD from standard error and sample size using the following formula SD = SE x √n.,20,adult,NA,NA,NA,3.63,30.2,NA,NA,NA,NA,NA,NA,20,NA
6/10/2022 10:58,m_413,sm_056,pfas_013,0.54,(ng/g ww),0.14,NA,0.626099034,Not provided. We calculated the SD from standard error and sample size using the following formula SD = SE x √n.,20,adult,NA,NA,0.25,0.176776695,2.77,Min = LOQ value / SQRT(2),NA,NA,NA,NA,NA,20,Substance detected in 12 samples out of 20.
6/10/2022 11:12,m_414,sm_056,pfas_023,102,(ng/g ww),11.6,NA,51.87677708,Not provided. We calculated the SD from standard error and sample size using the following formula SD = SE x √n.,20,adult,NA,NA,NA,41.8,262,NA,NA,NA,NA,NA,NA,20,NA
6/10/2022 15:24,m_415,sm_057,pfas_004,0.710459416,(ng/g ww). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,0.335916738,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,10,progeny,NA,0.710459416,0.27,0.190918831,1.23,Min = LOQ value / SQRT(2),NA,NA,Measurement below the LOD value. LOD values reported in TABLE 1,NA,LOD,10,Measurement below the LOD value. We calculated the median by adding the minimum and maximum value and dividing the result by two.
6/10/2022 15:26,m_416,sm_057,pfas_001,104,(ng/g ww),13.2,NA,41.74206511,Not provided. We calculated the SD from standard error and sample size using the following formula SD = SE x √n.,10,progeny,NA,NA,NA,51.7,196,NA,NA,NA,NA,NA,NA,10,NA
6/10/2022 15:28,m_417,sm_057,pfas_009,2.08,(ng/g ww),0.46,NA,1.454647724,Not provided. We calculated the SD from standard error and sample size using the following formula SD = SE x √n.,10,progeny,NA,2.638804653,0.93,0.657609307,4.62,Min = LOQ value / SQRT(2),NA,NA,NA,NA,NA,10,Substance detected in 7 samples out of 10. We calculated the median by adding the minimum and maximum value and dividing the result by two.
6/10/2022 15:28,m_418,sm_057,pfas_010,21.4,(ng/g ww),2.82,NA,8.917623002,Not provided. We calculated the SD from standard error and sample size using the following formula SD = SE x √n.,10,progeny,NA,NA,NA,8.74,38.7,NA,NA,NA,NA,NA,NA,10,NA
6/10/2022 15:29,m_419,sm_057,pfas_011,3.35,(ng/g ww),0.62,NA,1.960612149,Not provided. We calculated the SD from standard error and sample size using the following formula SD = SE x √n.,10,progeny,NA,3.900771645,0.78,0.551543289,7.25,Min = LOQ value / SQRT(2),NA,NA,NA,NA,NA,10,Substance detected in 9 samples out of 10. We calculated the median by adding the minimum and maximum value and dividing the result by two.
6/10/2022 15:30,m_420,sm_057,pfas_012,15.1,(ng/g ww),3.61,NA,11.41582235,Not provided. We calculated the SD from standard error and sample size using the following formula SD = SE x √n.,10,progeny,NA,NA,NA,4,42.4,NA,NA,NA,NA,NA,NA,10,NA
6/10/2022 15:31,m_421,sm_057,pfas_013,0.176776695,(ng/g dw). Mean = LOD value / SQRT(2),NA,NA,NA,NA,10,progeny,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,LOD,10,Substance detected in 0 samples out of 10. Mean estimated dividing the LOQ value by the square root of 2.
6/10/2022 15:35,m_422,sm_057,pfas_023,41.8,(ng/g ww),5.27,NA,16.66520327,Not provided. We calculated the SD from standard error and sample size using the following formula SD = SE x √n.,10,progeny,NA,NA,NA,14.7,63.4,NA,NA,NA,NA,NA,NA,10,NA
12/10/2022 13:29,m_423,sm_058,pfas_008,3.175,(ng/g ww). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,1.344940066,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,13,adult,NA,2.8,NA,1.3,5.8,NA,NA,NA,NA,NA,NA,13,Values provided in Table 1
12/10/2022 13:30,m_424,sm_058,pfas_009,4.475,(ng/g ww). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,1.823140979,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,13,adult,NA,3.5,NA,2.4,8.5,NA,NA,NA,NA,NA,NA,13,Values provided in Table 1
12/10/2022 13:31,m_425,sm_058,pfas_010,14.65,(ng/g ww). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,6.395937205,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,13,adult,NA,12,NA,6.6,28,NA,NA,NA,NA,NA,NA,13,Values provided in Table 1
12/10/2022 13:31,m_426,sm_058,pfas_011,4.35,(ng/g ww). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,1.91280365,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,13,adult,NA,3.4,NA,2.1,8.5,NA,NA,NA,NA,NA,NA,13,Values provided in Table 1
12/10/2022 13:32,m_427,sm_058,pfas_012,8.275,(ng/g ww). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,3.317518831,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,13,adult,NA,7.1,NA,3.9,15,NA,NA,NA,NA,NA,NA,13,Values provided in Table 1
12/10/2022 13:36,m_428,sm_058,pfas_013,0.571421356,(ng/g ww). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,0.172498214,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,13,adult,NA,0.571421356,0.4,0.282842713,0.86,Min = LOD value / SQRT(2),NA,NA,Value below the LOD. LOD value provided in Table S2,NA,NA,13,Values provided in Table 1. We estimated the median by adding the minimum and maximum value and dividing the result by two.
12/10/2022 13:39,m_429,sm_058,pfas_014,0.593969696,(ng/g dw). Mean = LOD value / SQRT(2),NA,NA,NA,NA,13,adult,NA,NA,0.84,NA,NA,NA,NA,NA,"Value below the LOD. LOD value provided in Table S2. LOD value used to estimate the mean (i.e., mean = LOD / SQRT(2))",NA,LOD,13,Values provided in Table 1. We estimated the mean by dividing the LOD value by the square root of 2.
12/10/2022 13:54,m_430,sm_058,pfas_001,120.75,(ng/g ww). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,17.63365865,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,13,adult,NA,121,NA,91,150,NA,NA,NA,NA,NA,NA,13,Values provided in Table 1
12/10/2022 13:56,m_431,sm_058,pfas_005,2.220710678,(ng/g ww). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,1.242897564,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,13,adult,NA,2.220710678,0.2,0.141421356,4.3,Min = LOD value / SQRT(2),NA,NA,Value below the LOD. LOD value provided in Table S2,NA,NA,13,Values provided in Table 1. We estimated the median by adding the minimum and maximum value and dividing the result by two.
12/10/2022 13:57,m_432,sm_058,pfas_015,0.091923882,(ng/g dw). Mean = LOD value / SQRT(2),NA,NA,NA,NA,13,adult,NA,NA,0.13,NA,NA,NA,NA,NA,"Value below the LOD. LOD value provided in Table S2. LOD value used to estimate the mean (i.e., mean = LOD / SQRT(2))",NA,NA,13,Values provided in Table 1. We estimated the mean by dividing the LOD value by the square root of 2.
12/10/2022 14:09,m_433,sm_059,pfas_008,3.015,(ng/g ww). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,1.209076479,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,10,progeny,NA,3.2,NA,0.96,4.7,NA,NA,NA,NA,NA,NA,10,Values provided in Table 1
12/10/2022 14:11,m_434,sm_059,pfas_009,5.95,(ng/g ww). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,3.103511818,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,10,progeny,NA,4.7,NA,2.4,12,NA,NA,NA,NA,NA,NA,10,Values provided in Table 1
12/10/2022 14:11,m_435,sm_059,pfas_010,14.025,(ng/g ww). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,5.78675641,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,10,progeny,NA,12,NA,7.1,25,NA,NA,NA,NA,NA,NA,10,Values provided in Table 1
12/10/2022 14:11,m_436,sm_059,pfas_011,4.65,(ng/g ww). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,1.939694886,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,10,progeny,NA,4,NA,2.3,8.3,NA,NA,NA,NA,NA,NA,10,Values provided in Table 1
12/10/2022 14:14,m_437,sm_059,pfas_012,17.45,(ng/g ww). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,7.82343604,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,10,progeny,NA,15,NA,7.8,32,NA,NA,NA,NA,NA,NA,10,Values provided in Table 1
12/10/2022 14:15,m_438,sm_059,pfas_013,2.525,(ng/g ww). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,0.614236714,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,10,progeny,NA,2.3,NA,1.8,3.7,NA,NA,NA,NA,NA,NA,10,Values provided in Table 1
12/10/2022 14:18,m_439,sm_059,pfas_014,2.127781746,(ng/g ww). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,1.27516722,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,10,progeny,NA,2.127781746,0.22,0.155563492,4.1,Min = LOD value / SQRT(2),NA,NA,Value below the LOD. LOD value provided in Table S2,NA,NA,10,Values provided in Table 1. We estimated the median by adding the minimum and maximum value and dividing the result by two.
12/10/2022 14:20,m_440,sm_059,pfas_001,281.25,(ng/g ww). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,44.2896999,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,10,progeny,NA,309,NA,185,322,NA,NA,NA,NA,NA,NA,10,Values provided in Table 1
12/10/2022 14:20,m_441,sm_059,pfas_005,2.65,(ng/g ww). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,1.099160435,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,10,progeny,NA,2.5,NA,1.1,4.5,NA,NA,NA,NA,NA,NA,10,Values provided in Table 1
12/10/2022 14:21,m_442,sm_059,pfas_015,0.9125,(ng/g ww). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,0.365309204,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,10,progeny,NA,0.79,NA,0.47,1.6,NA,NA,NA,NA,NA,NA,10,Values provided in Table 1
12/10/2022 14:23,m_443,sm_060,pfas_008,1.19,(ng/g ww). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,0.362571468,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,8,progeny,NA,1.1,NA,0.76,1.8,NA,NA,NA,NA,NA,NA,8,Values provided in Table 1
12/10/2022 14:25,m_444,sm_060,pfas_009,2.075,(ng/g ww). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,0.313763771,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,8,progeny,NA,2,NA,1.7,2.6,NA,NA,NA,NA,NA,NA,8,Values provided in Table 1
12/10/2022 14:25,m_445,sm_060,pfas_010,11.15,(ng/g ww). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,1.882582624,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,8,progeny,NA,12,NA,7.6,13,NA,NA,NA,NA,NA,NA,8,Values provided in Table 1
12/10/2022 14:25,m_446,sm_060,pfas_011,3.5,(ng/g ww). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,0.488076977,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,8,progeny,NA,3.6,NA,2.7,4.1,NA,NA,NA,NA,NA,NA,8,Values provided in Table 1
12/10/2022 14:25,m_447,sm_060,pfas_012,11.2,(ng/g ww). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,1.812857342,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,8,progeny,NA,11,NA,8.8,14,NA,NA,NA,NA,NA,NA,8,Values provided in Table 1
12/10/2022 14:26,m_448,sm_060,pfas_013,1.1725,(ng/g ww). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,0.763491842,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,8,progeny,NA,0.94,NA,0.31,2.5,NA,NA,NA,NA,NA,NA,8,Values provided in Table 1
12/10/2022 14:26,m_449,sm_060,pfas_014,0.4525,(ng/g ww). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,0.268442337,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,8,progeny,NA,0.33,NA,0.19,0.96,NA,NA,NA,NA,NA,NA,8,Values provided in Table 1
12/10/2022 14:27,m_450,sm_060,pfas_001,331.25,(ng/g ww). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,65.89039186,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,8,progeny,NA,325,NA,243,432,NA,NA,NA,NA,NA,NA,8,Values provided in Table 1
12/10/2022 14:27,m_451,sm_060,pfas_005,2.3,(ng/g ww). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,0.27890113,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,8,progeny,NA,2.3,NA,1.9,2.7,NA,NA,NA,NA,NA,NA,8,Values provided in Table 1
12/10/2022 14:27,m_452,sm_060,pfas_015,0.865,(ng/g ww). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,0.16036815,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,8,progeny,NA,0.86,NA,0.64,1.1,NA,NA,NA,NA,NA,NA,8,Values provided in Table 1
